event_ordinal,partition,seq,event_key,lost_global_id,cand_global_id,lost_local_id_present,cand_local_id_present,runtime_coordinates_available,runtime_dist_h,runtime_ema_lost,runtime_ema_cand,offline_pair_status,frozen_coordinate_pair_available,classification,reason
2254,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,5.8714976311,122.0982055664,172.8322296143,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2255,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,3.2897851467,134.4944000244,128.9792022705,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2256,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,3.4235899448,134.4944000244,127.6387252808,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2257,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,5.6653137207,120.4952468872,172.8322296143,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2258,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,7.5010762215,180.5125579834,128.9792022705,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2259,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,7.5152835846,180.5125579834,127.6387252808,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2260,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,3.6690030098,145.6230316162,173.2492370605,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2261,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,1.1729652882,183.807434082,173.2492370605,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2262,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,2.0695552826,130.9374389648,171.6009979248,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2263,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,2.0944714546,129.5599060059,172.5984191895,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2264,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,1.7049547434,133.6831970215,172.9569702148,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2265,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,5.2581677437,185.0357971191,173.2492370605,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2266,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,5.2550449371,199.8472747803,167.7816925049,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2267,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,6.9549641609,160.2788696289,173.2492370605,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2268,unemitted,MOT17-04-SDP,,-1,-1,True,True,True,1.0957629681,148.774887085,127.6387252808,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2269,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.4207782745,140.7149047852,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2270,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.0548178256,254.1425170898,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2271,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.8744678497,161.7899169922,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2272,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.2878098488,302.2675170898,290.1097412109,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2273,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,1.8472182751,401.2618408203,290.1097412109,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2274,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.4697425961,331.2398376465,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2275,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.4925174415,333.3141174316,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2276,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.9688623548,346.4638671875,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2277,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,1.7554223537,226.5506591797,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2278,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.0732942745,321.0190429688,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2279,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.8745936751,309.5774536133,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2280,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.4018901289,343.846862793,224.590713501,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2281,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.2313809395,208.3972167969,157.7786560059,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2282,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,1.7891435623,208.3972167969,234.5716552734,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2283,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.5777027607,135.0077972412,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2284,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,1.9525575638,141.0292205811,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2285,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.6155267954,64.1073989868,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2286,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.1223463267,98.667137146,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2287,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.0636350289,99.5011825562,142.4055786133,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2288,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.4839485884,120.6424560547,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2289,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.5283284187,76.9802932739,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2290,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.4890298545,79.6253509521,105.7729568481,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2291,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.3128734827,194.6416015625,142.4055786133,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2292,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.5084220767,100.0995864868,142.4055786133,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2293,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.3563984334,108.240272522,142.4055786133,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2294,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.2822120786,126.6056671143,142.4055786133,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2295,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.3514459133,148.0345153809,234.5716552734,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2296,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.0016191006,320.9834289551,234.5716552734,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2297,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.6656207442,206.7104644775,234.5716552734,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2298,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.8305529952,165.3935699463,234.5716552734,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2299,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.0993440151,178.679977417,157.7786560059,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2300,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.7964224815,178.679977417,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2301,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.5521793365,153.2985534668,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2302,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.0697293282,114.5636062622,157.7786560059,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2303,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.3704357147,325.1513061523,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2304,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.5721085072,196.6898803711,290.1097412109,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2305,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.2641963959,120.0501327515,157.7786560059,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2306,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,2.8849434853,120.0501327515,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2307,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,0.2249608785,321.4468078613,195.7911529541,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2308,unemitted,MOT17-05-SDP,,-1,-1,True,True,True,3.5203435421,116.6898651123,157.7786560059,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2309,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,1.3396459818,602.3648681641,746.6246948242,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2310,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,1.8724313974,190.690612793,310.2606201172,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2311,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,0.6732878089,849.0610351562,746.6246948242,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2312,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,0.6279839277,669.4577636719,746.6246948242,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2313,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,0.0398099348,330.9265136719,310.2606201172,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2314,unemitted,MOT17-09-SDP,,-1,-1,True,True,True,0.0239688866,1128.8492431641,746.6246948242,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2315,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,5.4602475166,190.2449645996,114.9896011353,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2316,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,3.3053841591,70.96434021,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2317,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,4.6237478256,120.4173049927,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2318,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.6584546566,120.4173049927,114.9896011353,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2319,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,2.1366932392,64.7926177979,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2320,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,2.6434190273,70.7169113159,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2321,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,6.7547783852,70.7169113159,114.9896011353,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2322,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.2615764141,66.2509536743,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2323,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.0393627658,61.6298179626,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2324,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.4776614606,62.3538627625,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2325,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.1676425338,62.2321014404,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2326,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.5537365675,62.6589164734,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2327,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,6.8448572159,120.4166488647,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2328,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,8.3438673019,78.1339645386,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2329,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,6.0053677559,110.0551757812,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2330,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.7105442286,110.0551757812,114.9896011353,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2331,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.2274844646,61.4471321106,57.9099082947,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2332,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.2566297352,55.0748405457,57.9099082947,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2333,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.4692854583,51.5655174255,57.9099082947,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2334,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,2.8240311146,114.6574401855,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2335,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,4.925675869,171.0986328125,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2336,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.4016972482,61.2885971069,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2337,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.8649600148,61.2885971069,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2338,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,2.2714707851,61.2885971069,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2339,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.0484949313,59.1542778015,57.9099082947,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2340,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.0275331233,130.1208190918,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2341,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,8.8699073792,78.8204345703,129.007598877,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2342,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.3112213612,62.2446899414,44.4290466309,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2343,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.5789289474,57.0452194214,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2344,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.9995728731,57.0452194214,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2345,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,8.3499403,52.4930992126,44.4290466309,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2346,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.4011814594,62.0852584839,44.4290466309,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2347,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.3075108528,40.4207458496,42.1645278931,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2348,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.4633663893,45.8517990112,44.4290466309,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2349,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.6434345245,46.0087623596,44.4290466309,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2350,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.6277096272,46.8590927124,42.1645278931,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2351,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.5942102075,59.2177467346,42.1645278931,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2352,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.9328230619,47.5600242615,42.1645278931,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2353,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,3.9342975616,67.5017318726,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2354,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.4773855209,72.7253570557,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2355,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.880371809,72.7253570557,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2356,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,3.2262969017,72.7253570557,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2357,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.0801207125,68.207359314,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2358,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.8718878627,68.4419174194,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2359,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,4.6174154282,69.2785720825,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2360,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,4.7127137184,117.3679046631,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2361,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.6923293471,117.3679046631,114.9896011353,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2362,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,6.4466590881,75.5406188965,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2363,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,5.9147024155,75.5406188965,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2364,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,5.0594043732,75.5406188965,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2365,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.8418227434,74.4131546021,62.7808265686,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2366,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.2562992573,74.4131546021,65.5236282349,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2367,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,2.5412697792,74.4131546021,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2368,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.9379881024,72.3284912109,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2369,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,1.3195767403,77.1809234619,57.5374145508,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2370,unemitted,MOT17-10-SDP,,-1,-1,True,True,True,0.2285481393,88.1656951904,91.5031738281,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2371,unemitted,MOT17-11-SDP,,-1,-1,True,True,True,5.5082211494,92.6080856323,118.9783401489,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2372,unemitted,MOT17-11-SDP,,-1,-1,True,True,True,4.6237878799,113.4230194092,105.1722717285,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2373,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.647600174,51.6022262573,48.0587272644,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2374,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.0187530518,53.1239242554,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2375,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,6.3343238831,53.1239242554,49.0032806396,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2376,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.6601257324,53.1239242554,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2377,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.5683860779,53.1239242554,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2378,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.5345287323,53.1239242554,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2379,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.6708228588,53.1239242554,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2380,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.1973276138,53.1239242554,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2381,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,18.2403621674,53.1239242554,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2382,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.8725986481,55.043182373,54.2969017029,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2383,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.0888249874,55.043182373,59.4358291626,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2384,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.2274827957,55.043182373,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2385,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.9511966705,56.9102249146,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2386,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.9341468811,56.9102249146,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2387,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.594935894,56.9102249146,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2388,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.087826252,56.9102249146,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2389,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,17.6055145264,56.9102249146,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2390,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.3473653793,56.9102249146,63.8640022278,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2391,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.5934298038,56.9102249146,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2392,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.1266066134,83.9323577881,84.939453125,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2393,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.0856256485,83.9323577881,75.0574111938,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2394,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.2204341888,56.075958252,69.2054367065,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2395,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,11.8212299347,56.7107849121,76.6354751587,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2396,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.5132402182,63.862865448,75.0574111938,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2397,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.6602725983,59.0843009949,51.4266548157,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2398,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.0486965179,58.4709854126,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2399,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.1193571612,58.4709854126,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2400,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,1.6032384634,58.4709854126,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2401,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.6774892807,58.4709854126,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2402,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.531532228,58.7564849854,60.8290214539,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2403,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,16.4749755859,58.8728599548,65.7234420776,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2404,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.4835710526,88.5931854248,59.4358291626,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2405,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,4.2970862389,88.5931854248,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2406,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,3.3520686626,88.5931854248,54.4804420471,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2407,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.9524674416,88.5931854248,57.3426780701,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2408,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,15.1820240021,88.5931854248,55.1335296631,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2409,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,12.0373630524,88.5931854248,73.974861145,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2410,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,2.7041563988,88.5931854248,55.3372573853,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2411,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,0.8552666306,57.4138755798,59.4358291626,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2412,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,14.7116537094,57.4138755798,61.5072593689,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
2413,unemitted,MOT17-13-SDP,,-1,-1,True,True,True,6.3419055939,57.4138755798,49.0032806396,absent,False,structurally unjoinable,unresolved_global_identity_no_local_id_fallback
